domain,model,puzzle_id,pass_type,correct,error,elapsed_s,group_scores,key_ngrams,min_conf,min1_conf,mean_conf,raw_response
ConnectionsPlus,Claude Sonnet 4.6,connp_042,un_augmented,0,,2.5420591831207275,"[45, 85, 95, 90, 85, 85, 95, 100]","[[""not entirely confident about"", ""by elimination"", ""grouping itself is correct"", ""HONEST... column? No""], [""perfectly as the connection"", ""works perfectly"", ""___ DEAL phrases""], [""obvious"", ""solid pattern"", ""___FLY words""], [""striped things"", ""solid category of four"", ""these all have stripes""], [""all sound like greetings!"", ""YES!"", ""sounds like greetings""], [""drink parts are definitely"", ""stick with the drink parts"", ""cleaner, more cohesive group""], [""GONE, TAIL, SHADOW, and TRACK all follow LONG"", ""strong"", ""GONE, TAIL, SHADOW, and TRACK""], [""solid category of four"", ""AKC dog group classifications"", ""solid""]]",45.0,85.0,85.0,
ConnectionsPlus,Gemini 2.5 Pro,connp_000,un_augmented,0,,1.488316297531128,"[85, 80, 85, 15, 75, 70, 90, 90]","[[""excellent connection"", ""Lebowski film""], [""detective characters"", ""All four are lead characters""], [""clever group"", ""know for their smiles""], [""final group"", ""tough to nail down"", ""category title is not immediately clear""], [""logical group"", ""spans of time or space""], [""items for entry"", ""Continuing, I notice""], [""famous landmarks"", ""very strong leads""], [""cat breeds"", ""very strong leads""]]",15.0,70.0,73.75,
ConnectionsPlus,Claude Sonnet 4.6,connp_072,un_augmented,1,,2.472895383834839,"[90, 75, 95, 85, 85, 95, 100, 95]","[[""starts with"", ""MARS, AERO, DOVE, and Heath Bar"", ""all well-known chocolates""], [""measurement category"", ""measurement-related words"", ""have five measurement words but only need four"", ""PERIMETER, VOLUME, LENGTH, and AREA""], [""Las Vegas casinos"", ""solid category of four"", ""LUXOR, EXCALIBUR, ARIA, and ENCORE""], [""homophones of plural letters"", ""AYES is the key"", ""ARS (R's), EASE (E's), OWES (O's), and AYES (I's)""], [""physical sensations"", ""describe cold or tingling feelings"", ""CHILL, SHIVER, TINGLE, and GOOSEBUMP""], [""simple machines"", ""all function as levers"", ""solid category""], [""black and white things!"", ""Yes!"", ""OREO, DOMINO, CROSSWORD, ORCA""], [""minor crimes or violations?"", ""fit that pattern perfectly"", ""LOITER, JAYWALK, LITTER, and SPEED""]]",75.0,85.0,90.0,
ConnectionsPlus,Claude Sonnet 4.6,connp_071,un_augmented,1,,2.3919870853424072,"[85, 95, 100, 80, 95, 90, 100, 95]","[[""they all work with STORE"", ""things that can precede STORE or SHOP""], [""ROGER, COPY, OVER, NEGATIVE are radio communication terms"", ""solid categories"", ""everything fits more naturally""], [""DANIEL, JOB, NUMBERS, and JUDGES are definitely biblical books"", ""Books of the Bible"", ""only ones that match""], [""synonyms for playing by the rules"", ""sportsmanship synonyms"", ""being equitable""], [""GOSSIP GIRL, NEW GIRL, WORKING GIRL, GONE GIRL"", ""a strong pattern"", ""titles with GIRL in them""], [""SHADOW, TAIL, TRACK, and HOUND all mean the same thing"", ""to follow or pursue someone"", ""That's a real pattern""], [""synonyms meaning to poke or stab"", ""JAB, POKE, STICK, and PIERCE"", ""thrust or puncture""], [""start with S but have that SH sound"", ""pronounced as SH"", ""SEAN, SURE, SIOBHAN, and SUGAR""]]",80.0,85.0,92.5,
ConnectionsPlus,Claude Sonnet 4.6,connp_090,un_augmented,0,,2.6798062324523926,"[30, 85, 90, 85, 45, 85, 85, 55]","[[""final group I need to figure out"", ""AEROPLANE, CROWBAR, WATERFALL, CLOTHESPIN"", ""types of the same thing""], [""AURORA, RADIUM, GLOWSTICK, and FIREFLY all emit or glow with light"", ""clear"", ""glow things like aurora and firefly""], [""Dutch cultural items"", ""TULIP, WINDMILL, CANAL, and CLOG all connect to the Netherlands"", ""Netherlands-themed words""], [""sensations group with CHILL, SHIVER, TINGLE, and GOOSEBUMP"", ""physical sensations""], [""CLOTHESPIN, EARTHWORM, EEL, and SALAMANDER could all be slimy or legless animals"", ""SALAMANDER does have legs which breaks that pattern"", ""long thin garden creatures""], [""SCISSORS, SEESAW, SKYDIVE, and DOVETAIL are all Pilates exercises"", ""solid category""], [""JAYWALK, GATECRASH, LOITER, and SPEED could work as minor crimes"", ""minor infractions""], [""MARSALA, SALAMANDER, HEATHERS, and maybe EARTHWORM or EEL could be Pantone colors"", ""SALAMANDER is definitely a Pantone color"", ""MARSALA fits that palette"", ""actual colors""]]",30.0,45.0,70.0,
ConnectionsPlus,Gemini 2.5 Pro,connp_003,un_augmented,0,,1.56599760055542,"[null, 85, 80, 70, 85, 85, 81, 75]","[[], [""Zodiac signs"", ""looks strong""], [""Soothing things"", ""seems solid""], [""clever pairing"", ""connection is in art techniques""], [""Feeling down words"", ""definite group""], [""Edges"", ""promising"", ""early guesses""], [""good group"", ""actions with paper""], [""food group"", ""feels solid""]]",70.0,75.0,80.14285714285714,
ConnectionsPlus,Gemini 2.5 Pro,connp_002,un_augmented,1,,2.3127126693725586,"[85, 65, 80, 95, 75, 95, null, 95]","[[""clear as"", ""I will lock this in"", ""GROUP 7"", ""A BELL, CRYSTAL, DAY, MUD""], [""DICK, CAL, BELA, ABE, ABEL"", ""presidential names"", ""CAL, TEDDY"", ""next category I'm sure of""], [""ABEL, ABLE, BALE, BELA"", ""The wordplay!"", ""puzzle category!""], [""KINGDOMS OF LIFE"", ""Another good group!"", ""BACTERIA, ANIMAL, FUNGUS, PLANT""], [""MEASURING TOOLS"", ""very good fit"", ""RULER, PROTRACTOR, BEAKER, SYRINGE""], [""TYPES OF PENGUIN"", ""strong start"", ""MACARONI, and CHINSTRAP""], [], [""BLACK & WHITE"", ""very easy association"", ""I'll take it"", ""PANDA, OREO, TUXEDO, CROSSWORD""]]",65.0,75.0,84.28571428571429,
ConnectionsPlus,Gemini 2.5 Pro,connp_004,un_augmented,1,,1.8776884078979488,"[null, 25, 30, null, null, null, 20, null]","[[], [""small stretch"", ""some meanings are better than others""], [""Ointments group"", ""conflict with each other""], [], [], [], [""cheese-related"", ""conflict with each other"", ""rethink some of my assumptions""], []]",20.0,25.0,25.0,
ConnectionsPlus,Gemini 2.5 Pro,connp_001,un_augmented,0,,2.473013401031494,"[95, 80, 20, 95, 85, 85, 65, 30]","[[""PORT, BRANDY, CIDER, MALT"", ""Seems very solid""], [""BUTTER, SAUCE, ICE, SLUSH"", ""Seems pretty good"", ""Toppings/Condiments""], [""SHOOT, LUXE, GERM, CINCH"", ""completely stuck on this"", ""only thing left"", ""does not fit""], [""ESTABLISHMENT, HOUSE, JOINT, CONCERN"", ""Seems very solid""], [""SWIM, DIVE, RIDE, SQUAT"", ""Exercises"", ""much more direct connection""], [""FENCE, HAUNT, LOCK, OUTFIT"", ""Criminal terms"", ""Underworld Lingo""], [""SOLID, FIRM, THICK, STOUT"", ""Seems very solid"", ""Density/Sturdy""], [""GUARANTEE, TRUST, MUTUAL, HEDGE"", ""Looks solid"", ""Financial terms""]]",20.0,30.0,69.375,
ConnectionsPlus,Gemini 2.5 Pro,connp_006,un_augmented,0,,1.672053575515747,"[100, 85, 95, 75, 100, 75, 15, 100]","[[""geometric measurements squared away"", ""Bingo""], [""point to the strip"", ""rest must be hotels""], [""homophones that sound like letter plurals"", ""Done""], [""Noun/Verb group"", ""assumptions are correct""], [""practically leap out"", ""Done""], [""black and white group"", ""popped into view""], [""utterly stumped"", ""coming up short"", ""remaining words should form a group""], [""Pants"", ""Easy""]]",15.0,75.0,80.625,
ConnectionsPlus,Gemini 2.5 Pro,connp_008,un_augmented,0,,1.7237164974212646,"[15, 85, 82, 85, 85, 78, 65, 85]","[[""head-scratcher"", ""last four"", ""slightly out of place"", ""trickiest of the puzzle""], [""initial groupings"", ""seemed quite strong"", ""types of markets""], [""Grinding Verbs"", ""emerged as a strong group""], [""initial groupings"", ""seemed quite strong"", ""food preservation""], [""initial groupings"", ""seemed quite strong"", ""condiments""], [""Plants/Products"", ""far more solid"", ""remaining words became the real challenge""], [""science terms"", ""incorporate the remaining words""], [""initial groupings"", ""seemed quite strong"", ""pizza styles""]]",15.0,65.0,72.5,
ConnectionsPlus,Gemini 2.5 Pro,connp_005,un_augmented,0,,2.5980443954467773,"[50, 85, 80, 75, 55, 30, 85, 95]","[[""baby-related words"", ""Small, Sweet"", ""descriptions of a baby""], [""That\u2019s a good one"", ""the inside scoop"", ""Spill the beans"", ""Spilling the tea""], [""Foodie Fun"", ""things that you would add to your food""], [""Food Processing"", ""seem to work"", ""write them down to use them later""], [""adjective set"", ""maybe the weakest link"", ""looked promising""], [""reactions to stress"", ""tricky"", ""serious head-scratching""], [""Messy Situations"", ""colloquial terms for being in a predicament""], [""felt *very* strong right off the bat"", ""Game On""]]",30.0,50.0,69.375,
ConnectionsPlus,Gemini 2.5 Pro,connp_009,un_augmented,0,,2.266690731048584,"[65, 78, 90, 90, 75, 85, 55, 90]","[[""math words"", ""geometry abbreviation"", ""remaining words have to be grouped""], [""all relating to caveats"", ""so much more interesting""], [""musical instruments"", ""feel solid"", ""lock those groups in""], [""riddle-tellers"", ""feel solid"", ""lock those groups in""], [""I came, I saw, I conquered"", ""seems too simple"", ""correct grouping""], [""make perfect sense"", ""related to that specific place""], [""realize some words have to be grouped"", ""keep on looking""], [""green characters"", ""feel solid"", ""lock those groups in""]]",55.0,65.0,78.5,
ConnectionsPlus,Gemini 2.5 Pro,connp_021,un_augmented,0,,1.86635971069336,"[15, 85, 82, 95, 85, 90, 85, 82]","[[""final four"", ""tricky one"", ""can't find a direct commonality"", ""have to guess"", ""not a strong link""], [""the \""Octopus\"""", ""28 words done"", ""good momentum""], [""\""Cab\"" connection"", ""classic Connections style"", ""little sneaky""], [""practically jumps out"", ""Easy money""], [""synonyms for leading or teaching"", ""Then, I spot another one""], [""number prefixes"", ""Boom, done""], [""\""Blades\"""", ""something cuts the grass""], [""all a \""means of...\"" thing"", ""gets me halfway there""]]",15.0,82.0,77.375,
ConnectionsPlus,Gemini 2.5 Pro,connp_022,un_augmented,0,,1.8482894897460933,"[85, 65, 85, 95, 90, 85, 75, 85]","[[""terms of endearment"", ""nailed it""], [""Modern tech"", ""next obvious group""], [""stadium; it works"", ""venues: good""], [""car group"", ""easy"", ""perfect""], [""solid start"", ""trickery"", ""deception group: good""], [""container/process idea"", ""absolutely""], [""verb form meaning indecision"", ""HESITATE, WAFFLE, WAVER...need a fourth"", ""yes""], [""losing your marbles"", ""fits"", ""Mind/sanity: all in""]]",65.0,75.0,83.125,
ConnectionsPlus,Gemini 2.5 Pro,connp_026,un_augmented,0,,2.060746192932129,"[75, 55, 65, 50, 40, 85, 85, 90]","[[""ALLEY, COURT, LANE, WAY"", ""looks like words for thoroughfares""], [""Tolerate/Endure"", ""finding that fourth word is a challenge"", ""BEAR, BUST, STAND, STOMACH""], [""Bird group"", ""strong enough to form"", ""SPARROW, SWALLOW, COCKATIEL, TURKEY""], [""Names/Titles"", ""BOB, MISS, PAT, TOM""], [""LEMON, CAMEROON, WHISTLEBLEW, UNREAD"", ""The leftovers"", ""Blue thing""], [""CONFIDENT ABOUT THESE GROUPS"", ""solid and easy to see"", ""DON, PUT ON, SPORT, WEAR""], [""Equipment group"", ""GEAR, KIT, STUFF, TACKLE"", ""They all relate to equipment""], [""Fictional Pirates"", ""centered around"", ""SPARROW, HOOK, LUFFY, SILVER""]]",40.0,50.0,68.125,
ConnectionsPlus,Gemini 2.5 Pro,connp_027,un_augmented,1,,1.801452398300171,"[85, 90, 90, 95, 80, 90, 80, 85]","[[""Sharp pointy objects"", ""revisiting the sharp things idea""], [""obvious groupings"", ""strong candidates"", ""venues""], [""fluids in a car"", ""OIL, and FUEL""], [""Modern tech terms"", ""PODCAST, CRYPTO""], [""SUE, CHARGE... SERVE (papers)... MOVE (a motion)""], [""words related to deception"", ""DECEIT, SUBTERFUGE, CHICANERY, and LEGERDEMAIN""], [""Modern tech terms"", ""PODCAST, CRYPTO, SMARTWATCH, VAPE""], [""verbs expressing possibility or desire"", ""first star I see tonight"", ""wish I may, I wish I might""]]",80.0,80.0,86.875,
ConnectionsPlus,Gemini 2.5 Pro,connp_028,un_augmented,1,,1.7466859817504885,"[80, 85, 90, 95, 95, 95, 90, 85]","[[""Availability"", ""Makes sense""], [""British Slang"", ""Confirmed""], [""Sweets/Candy"", ""a clear group""], [""Openings"", ""Solid""], [""Fakes"", ""Also, solid""], [""Solid"", ""much better fit"", ""Exclamations""], [""Confirmed!"", ""Sounds solid"", ""Words that can be associated with 'meal'""], [""Seems to fit!"", ""classic Connections-style category"", ""sounds like the letter Y""]]",80.0,85.0,89.375,
ConnectionsPlus,Gemini 2.5 Pro,connp_029,un_augmented,0,,1.964724063873291,"[65, 30, 95, 85, 25, 95, 85, 60]","[[""screamed travel"", ""Is this the group?"", ""Perfect!""], [""too messy"", ""new trick"", ""Can I fit Black in somewhere?"", ""Nope""], [""dental terms"", ""Perfect"", ""bam""], [""cleaning group"", ""looks like a hit""], [""strong thematic group"", ""SOAP OPERA"", ""roller coaster""], [""solid groupings"", ""fake group""], [""This is tough"", ""SPARE RIB"", ""last group""], [""jumped out right away"", ""MOTOR"", ""Record player parts""]]",25.0,30.0,67.5,
ConnectionsPlus,Gemini 2.5 Pro,connp_041,un_augmented,0,,1.655569314956665,"[75, 80, 85, 78, 80, 50, 95, 75]","[[""fit together well"", ""lack of expression""], [""portmanteaus"", ""identify""], [""immediately clicks"", ""strong theme""], [""clearly window-related"", ""solidifying another category""], [""restaurant-related"", ""identify""], [""tricky final hurdle"", ""After extensive thought and analysis""], [""immediately clicks"", ""Parts of a Gear Train""], [""nautical terms"", ""emerge""]]",50.0,75.0,77.25,
ConnectionsPlus,Gemini 2.5 Pro,connp_031,un_augmented,0,,1.832698106765747,"[85, 80, 95, 90, 95, 80, 85, 45]","[[""solid food category"", ""Bacon, cheese, bread, mousse""], [""Unadorned"", ""Bare, plain, simple, spare""], [""Eat: Bite, chew, munch, champ. Done""], [""Weary: Tire, exhaust, drain, bore. This is far better""], [""Fish: Pollock, sole, tang, char. Locked""], [""Evidence"", ""FINGERPRINT, TIRE MARK, FIBER, SINGE""], [""Hair styling?"", ""Hair, spray, gel, and... wax""], [""It has to be the last category"", ""If the others are correct"", ""what connects these words?""]]",45.0,80.0,81.875,
ConnectionsPlus,Gemini 2.5 Pro,connp_050,un_augmented,0,,1.9922823905944824,"[95, 85, 55, 60, 90, 85, 58, 92]","[[""jumped out early"", ""as a solid group"", ""four kingdoms of life""], [""lab/school supplies"", ""instantly screamed geometry""], [""tough part"", ""considered things"", ""led to""], [""Words for JUST/FAIR"", ""which was tricky""], [""classic Connections trick"", ""zeroed in on""], [""newspaper sections"", ""spotted the""], [""clicked into place"", ""had me considering"", ""workflow status""], [""found the"", ""follow/pursue group""]]",55.0,58.0,77.5,
ConnectionsPlus,Gemini 2.5 Pro,connp_060,un_augmented,0,,1.576401710510254,"[75, 85, 85, 80, 80, 85, 90, 70]","[[""Another great one"", ""Transportation""], [""Another solid group"", ""Symbols""], [""Words that relate to boasting"", ""CROW""], [""Good"", ""curved shapes""], [""Advertising Mascots"", ""Good""], [""Another great one""], [""Blue Cross Blue Shield"", ""Perfect!"", ""Company Names""], [""Bingo!"", ""This has to be it"", ""Hmmm""]]",70.0,75.0,81.25,
ConnectionsPlus,Gemini 2.5 Pro,connp_059,un_augmented,0,,1.929127216339112,"[75, 75, 85, 95, 70, 95, 85, 80]","[[""thoroughfares"", ""seems right"", ""nailed down""], [""Common nicknames"", ""likely option""], [""last group has to be"", ""this category is strong"", ""colors""], [""connection is great"", ""amazing"", ""locks in""], [""seems good"", ""Is there a better group?"", ""sports""], [""straightforward"", ""easy wins"", ""locked in""], [""solid group"", ""flag that mentally"", ""definitely locked in""], [""obvious"", ""Lock that in"", ""equipment synonyms""]]",70.0,75.0,82.5,
ConnectionsPlus,Gemini 2.5 Pro,connp_042,un_augmented,0,,2.531825304031372,"[55, 70, 75, 95, 90, 90, 30, 85]","[[""Nice"", ""things that can be described as \""NEW\""""], [""Things that spread"", ""simple as that""], [""things with stripes"", ""CANDY CANE, CROSSWALK, REFEREE, TAIL""], [""Perfect"", ""Crouching Tiger, Hidden Dragon""], [""looks promising right off the bat"", ""Done""], [""all about justice"", ""Easy""], [""getting trickier"", ""getting hairy"", ""tried a LOT of angles""], [""eureka!"", ""relate to being chased"", ""finally""]]",30.0,55.0,73.75,
ConnectionsPlus,Gemini 2.5 Pro,connp_061,un_augmented,0,,2.128825664520264,"[85, 95, 45, 80, 95, 85, 65, 55]","[[""quickly realize"", ""homophones or near-homophones"", ""Anagrams/Similar sounds""], [""Easy points"", ""Nicknames of US Presidents"", ""quickly form my first group""], [""much consideration"", ""connection to entertainers emerges""], [""words for a certainty"", ""CINCH, LOCK, GUARANTEE, ICE""], [""immediately jump out"", ""Things that are black and white""], [""Slang for places"", ""words for places""], [""verbs again"", ""Verbs of Recreation"", ""Verbs that are also sports""], [""re-evaluate"", ""another idea"", ""precede \""fund\""""]]",45.0,55.0,75.625,
ConnectionsPlus,Gemini 2.5 Pro,connp_075,un_augmented,0,,1.923130989074707,"[65, 75, 75, 65, 55, 65, 50, 50]","[[""sweet things"", ""LOLLY, CANDY, SNICKERDOODLE, SUCKER""], [""strong connections first"", ""words that describe a job in journalism"", ""PHOTOGRAPHER, EDITOR, REPORTER, COLUMNIST""], [""common exclamations"", ""MERCY, HEAVENS, GRACIOUS, DEAR""], [""remaining words are harder to connect"", ""CONVENTION, WHY, SWINDLE, YEAR""], [""FAKE, COPY, DUPE, DUMMY"", ""things related to deception""], [""SWEET, YES, CRIMINAL, YELLOW"", ""identify the common features""], [""SHADOWBOXER, TRENDSETTER, NEWSHOUND, DRAWBACK"", ""abstract concepts""], [""ROUTINE, REGULAR, COMMON, STANDARD"", ""words related to being \u201cnormal\u201d""]]",50.0,50.0,62.5,
ConnectionsPlus,Gemini 2.5 Pro,connp_077,un_augmented,0,,2.065626859664917,"[95, 95, 95, 90, 95, 85, 95, 90]","[[""solid and fast"", ""Looks perfect""], [""Easy peasy"", ""too strong to break"", ""Looks perfect""], [""classic Connections"", ""almost solved itself"", ""Looks perfect""], [""So I got that right!"", ""Words that can be followed by \""Mark\"""", ""Perfect""], [""breakthrough"", ""Dances. Perfect""], [""I'm sure that was the hardest"", ""Great \""harder\"" category""], [""looks perfect"", ""easy to see"", ""major tourist attractions""], [""final group"", ""Perfect"", ""silent letters""]]",85.0,90.0,92.5,
